period_date,next_open_date,symbol,tau,lower,upper,point,half_width_bps,regime_code,m_regime,checkpoint_sha256,checkpoint_through,forecaster_code,profile_code,artefact_sha256,provenance,computed_ts
2026-02-23,2026-02-24,TLT,0.95,88.89274388,90.51304567,89.70289478,90.2775699,high_vol,0.9957629699,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-23,2026-02-24,TLT,0.99,88.36274994,91.04303961,89.70289478,149.3364012,high_vol,0.9933555063,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-23,2026-02-24,TSLA,0.68,396.2146225,404.2331643,400.2238934,100.2743921,high_vol,1.067624949,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-23,2026-02-24,TSLA,0.85,394.1763007,406.271486,400.2238934,151.2541049,high_vol,1.001449462,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-23,2026-02-24,TSLA,0.95,390.4087739,410.0390128,400.2238934,245.4823246,high_vol,0.9957629699,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-23,2026-02-24,TSLA,0.99,383.9878048,416.4599819,400.2238934,406.0748087,high_vol,0.9933555063,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,AAPL,0.68,270.3783688,273.6257264,272.0020476,59.66336062,high_vol,1.05067888,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,AAPL,0.85,269.5319805,274.4721147,272.0020476,90.76456843,high_vol,0.9939666867,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,AAPL,0.95,267.9730846,276.0310106,272.0020476,148.0474314,high_vol,0.9932766716,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,AAPL,0.99,265.324028,278.6800672,272.0020476,245.3891108,high_vol,0.9928589527,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,GLD,0.68,465.238607,485.8592933,475.5489502,217.2382262,high_vol,1.05067888,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,GLD,0.85,459.8640502,491.2338502,475.5489502,330.4797725,high_vol,0.9939666867,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,GLD,0.95,449.9650775,501.1328228,475.5489502,539.0504499,high_vol,0.9932766716,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,GLD,0.99,433.1435961,517.9543043,475.5489502,893.4779169,high_vol,0.9928589527,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,GOOGL,0.68,306.1184819,315.3662715,310.7423767,148.7261141,high_vol,1.05067888,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,GOOGL,0.85,303.7081464,317.7766069,310.7423767,226.2537916,high_vol,0.9939666867,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,GOOGL,0.95,299.2687396,322.2160138,310.7423767,369.0459092,high_vol,0.9932766716,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,GOOGL,0.99,291.724785,329.7599684,310.7423767,611.6948242,high_vol,0.9928589527,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,HOOD,0.68,71.13767616,75.56790944,73.3527928,301.8281322,high_vol,1.05067888,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,HOOD,0.85,69.98298419,76.72260141,73.3527928,459.1645504,high_vol,0.9939666867,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,HOOD,0.95,67.85624809,78.84933751,73.3527928,748.9500964,high_vol,0.9932766716,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,HOOD,0.99,64.24225162,82.46333397,73.3527928,1241.38728,high_vol,0.9928589527,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,MSTR,0.68,121.1918313,128.0193281,124.6055797,273.9546107,high_vol,1.05067888,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,MSTR,0.85,119.4123187,129.7988407,124.6055797,416.7611706,high_vol,0.9939666867,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,MSTR,0.95,116.1347748,133.0763845,124.6055797,679.7853157,high_vol,0.9932766716,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,MSTR,0.99,110.5651924,138.645967,124.6055797,1126.746426,high_vol,0.9928589527,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,NVDA,0.68,190.3008845,195.2035891,192.7522368,127.1118599,high_vol,1.05067888,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,NVDA,0.85,189.023048,196.4814255,192.7522368,193.3724985,high_vol,0.9939666867,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,NVDA,0.95,186.6695018,198.8349718,192.7522368,315.4127452,high_vol,0.9932766716,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,NVDA,0.99,182.6700833,202.8343903,192.7522368,522.7976762,high_vol,0.9928589527,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,QQQ,0.68,604.340376,610.7832695,607.5618227,52.99565396,high_vol,1.05067888,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,QQQ,0.85,602.661106,612.4625394,607.5618227,80.62113181,high_vol,0.9939666867,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,QQQ,0.95,599.5681912,615.5554543,607.5618227,131.5023217,high_vol,0.9932766716,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,QQQ,0.99,594.3123518,620.8112937,607.5618227,217.9655365,high_vol,0.9928589527,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,SPY,0.68,684.2686779,689.7343405,687.0015092,39.75894905,high_vol,1.05067888,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,SPY,0.85,682.8441126,691.1589057,687.0015092,60.4844215,high_vol,0.9939666867,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,SPY,0.95,680.2203181,693.7827003,687.0015092,98.65703543,high_vol,0.9932766716,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,SPY,0.99,675.7616624,698.241356,687.0015092,163.5243649,high_vol,0.9928589527,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,TLT,0.68,89.579032,90.22097105,89.90000153,35.70294973,high_vol,1.05067888,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,TLT,0.85,89.41171759,90.38828546,89.90000153,54.31411825,high_vol,0.9939666867,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,TLT,0.95,89.10355438,90.69644868,89.90000153,88.59256243,high_vol,0.9932766716,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,TLT,0.99,88.57988772,91.22011533,89.90000153,146.8424674,high_vol,0.9928589527,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,TSLA,0.68,405.2975978,413.0473245,409.1724612,94.65199318,high_vol,1.05067888,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,TSLA,0.85,403.2777161,415.0672062,409.1724612,143.9920116,high_vol,0.9939666867,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,TSLA,0.95,399.5574552,418.7874671,409.1724612,234.867502,high_vol,0.9932766716,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-24,2026-02-25,TSLA,0.99,393.2355568,425.1093655,409.1724612,389.2936671,high_vol,0.9928589527,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-25,2026-02-26,AAPL,0.68,273.1779705,275.6957754,274.436873,45.90680813,normal,0.9821922126,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-25,2026-02-26,AAPL,0.85,272.4287534,276.4449925,274.436873,73.22756446,normal,0.9965733447,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-25,2026-02-26,AAPL,0.95,271.2356883,277.6380576,274.436873,116.7335622,normal,1.022430402,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-25,2026-02-26,AAPL,0.99,269.2675137,279.6062322,274.436873,188.504504,normal,0.9906039452,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-25,2026-02-26,GLD,0.68,462.858657,478.6710879,470.7648725,167.0021389,normal,0.9821922126,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-25,2026-02-26,GLD,0.85,458.15339,483.3763549,470.7648725,266.3909862,normal,0.9965733447,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-25,2026-02-26,GLD,0.95,450.6606497,490.8690952,470.7648725,424.6593341,normal,1.022430402,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-25,2026-02-26,GLD,0.99,438.3000314,503.2297135,470.7648725,685.7513437,normal,0.9906039452,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-25,2026-02-26,GOOGL,0.68,309.5446325,316.7274196,313.1360261,114.7776798,normal,0.9821922126,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-25,2026-02-26,GOOGL,0.85,307.4072679,318.8647842,313.1360261,183.0859144,normal,0.9965733447,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-25,2026-02-26,GOOGL,0.95,304.0036952,322.2683569,313.1360261,291.8610108,normal,1.022430402,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-25,2026-02-26,GOOGL,0.99,298.388892,327.8831602,313.1360261,471.3050303,normal,0.9906039452,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-25,2026-02-26,HOOD,0.68,75.57855837,79.59840675,77.58848256,259.2447079,normal,0.9821922126,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-25,2026-02-26,HOOD,0.85,74.38238179,80.79458334,77.58848256,413.5303528,normal,0.9965733447,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-25,2026-02-26,HOOD,0.95,72.47757157,82.69939355,77.58848256,659.2172158,normal,1.022430402,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-25,2026-02-26,HOOD,0.99,69.33524567,85.84171945,77.58848256,1064.521736,normal,0.9906039452,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-25,2026-02-26,MSTR,0.68,132.4519532,138.8270451,135.6394992,234.9831252,normal,0.9821922126,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-25,2026-02-26,MSTR,0.85,130.5549325,140.7240658,135.6394992,374.8298488,normal,0.9965733447,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-25,2026-02-26,MSTR,0.95,127.5340872,143.7449112,135.6394992,597.5239487,normal,1.022430402,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-25,2026-02-26,MSTR,0.99,122.5506613,148.728337,135.6394992,964.8977846,normal,0.9906039452,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-25,2026-02-26,NVDA,0.68,193.7529449,197.6620867,195.7075158,99.94737864,normal,0.9821922126,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-25,2026-02-26,NVDA,0.85,192.589711,198.8253206,195.7075158,159.4295794,normal,0.9965733447,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-25,2026-02-26,NVDA,0.95,190.7373592,200.6776724,195.7075158,254.149962,normal,1.022430402,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-25,2026-02-26,NVDA,0.99,187.6815729,203.7334587,195.7075158,410.4082119,normal,0.9906039452,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-25,2026-02-26,QQQ,0.68,614.4932366,619.7971184,617.1451775,43.00351752,normal,0.9821922126,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-25,2026-02-26,QQQ,0.85,612.9149733,621.3753817,617.1451775,68.59642349,normal,0.9965733447,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-25,2026-02-26,QQQ,0.95,610.4017222,623.8886327,617.1451775,109.3509654,normal,1.022430402,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-25,2026-02-26,QQQ,0.99,606.2556641,628.0346909,617.1451775,176.5828876,normal,0.9906039452,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-25,2026-02-26,SPY,0.68,691.4205517,695.9252351,693.6728934,32.49428842,normal,0.9821922126,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-25,2026-02-26,SPY,0.85,690.080104,697.2656829,693.6728934,51.83278249,normal,0.9965733447,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-25,2026-02-26,SPY,0.95,687.9455541,699.4002328,693.6728934,82.62770151,normal,1.022430402,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-25,2026-02-26,SPY,0.99,684.4242314,702.9215554,693.6728934,133.4294405,normal,0.9906039452,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-25,2026-02-26,TLT,0.68,89.63427829,90.13607557,89.88517693,27.90553094,normal,0.9821922126,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
2026-02-25,2026-02-26,TLT,0.85,89.48495969,90.28539418,89.88517693,44.51309401,normal,0.9965733447,852a69320fbeb119283b588c3b37c508ac14eca0ab521add2ba99be28d01d037,2026-04-23,5,3,a16a27b0e675c9150fe8053cf962ee57c303cb9fe3137ab36173a864fb4d0d64,retro_frozen,2026-07-25T05:11:08Z
